bing	52	bing	3.759310690523081
bing	344	live search	3.739678843664521
bing	354	msn search	3.7395020994706996
bing	357	main page	1.9968503752281652
bing	219	facebook	0.47835695389316385
bing	247	google	0.24309555193932728
bing	637	web search engine	0.23109825316805405
bing	98	comparison of web search engines	0.2251031832495482
bing	185	divergence-from-randomness model	0.19510537018275662
bing	343	list of search engines	0.1648278740062274
bing	277	info.com	0.16463443038012285
bing	341	list of information retrieval libraries	0.16431589649854605
bing	519	search engine optimization	0.13845583819772378
bing	326	keyword (internet search)	0.13841777487863205
bing	381	msnbot	0.1247011386385555
bing	447	powerset (company)	0.1114603635965416
bing	373	microsoft	0.10983987549317181
bing	516	search engine (disambiguation)	0.09561557426438923
bing	558	statistical noise	0.08924822732561372
bing	189	donald b. crouch	0.08840725697520942
bing	420	open drive	0.08519627927366567
bing	656	yebol	0.07959607487874666
bing	352	ml-flex	0.06842653806596827
bing	245	goby inc.	0.06662508266441976
bing	337	learning to rank	0.0653122162944121
bing	518	search engine marketing	0.06482790598223005
bing	520	search engine results pages	0.0635797595668865
bing	649	world wide web wanderer	0.06312416212906531
bing	648	world wide web	0.06296997436837988
bing	289	information retrieval applications	0.062092125149644004
bing	89	co-occurrence	0.06049246695695013
bing	336	leapfish	0.055549218620517954
bing	638	web search query	0.055188401659296116
bing	250	google search	0.05380819723452291
bing	427	organic search	0.051842857610225036
bing	541	sogou.com	0.05069996477735118
bing	622	webcrawler	0.049517933122995184
bing	187	dogpile	0.04934111055601375
bing	194	duckduckgo	0.048825207606736656
bing	257	html	0.048010330059001384
bing	525	semantic search	0.04681514512408499
bing	14	aggregate function	0.04667253436186106
bing	139	data pre-processing	0.045542263386640074
bing	620	w3catalog	0.04467679875418515
bing	492	robots.txt	0.044546418400245244
bing	654	yahoo! search	0.04161182993287099
bing	631	web mining	0.040327519256577286
bing	415	online search	0.04027704400249907
bing	535	software	0.0394692713860498
bing	376	mining software repositories	0.03910537018275658
bing	405	nicholas j. belkin	0.0384660259204615
bing	455	probabilistic relevance model	0.03830945181540964
bing	67	capps ii	0.03815415067056146
bing	274	independency	0.03800010702486184
bing	606	user expectations	0.03800010702486184
bing	75	carrot2	0.0371090362722242
bing	342	list of reporting software	0.03710141761358662
bing	493	robots exclusion standard	0.03656633330692134
bing	580	the american statistician	0.03638443995019844
bing	224	file transfer protocol	0.03626484516224797
bing	506	sql	0.03541000338738978
bing	647	wolfram alpha	0.035175541230402986
bing	561	structured data analysis (statistics)	0.035161549958037476
bing	314	java data mining	0.03513074331708494
bing	69	cikm conference	0.03503074331708494
bing	121	conference on information and knowledge management	0.03451713488863894
bing	303	international conference on very large data bases	0.03451713488863894
bing	126	cross-language information retrieval	0.034018413661017446
bing	195	early-arriving fact	0.034018413661017446
bing	382	mugurdy	0.03317957512975305
bing	477	reactive business intelligence	0.03317957512975305
bing	366	measure (data warehouse)	0.03306311666162982
bing	521	search oriented architecture	0.032718610600875046
bing	553	statcounter	0.03249291343535173
bing	45	baidu	0.032188857857992616
bing	657	yummly	0.032160164703304524
bing	612	vertical search	0.03130537018275658
bing	365	mean reciprocal rank	0.03109874766620029
bing	164	database system	0.030996459291667472
bing	58	boogami	0.030793894772920518
bing	610	veronica (computer)	0.030494980572366968
bing	619	volunia	0.029670505314866154
bing	135	dna	0.029616376123092113
bing	17	algorithm design	0.029083698356131192
bing	401	naver	0.02898241076152855
bing	152	data mining	0.02894566633970954
bing	504	smart information retrieval system	0.028817026624474374
bing	545	special interest group on information retrieval	0.028817026624474374
bing	586	topic-based vector space model	0.028817026624474374
bing	391	nltk	0.028729223393765754
bing	397	natural language toolkit	0.028655218207072685
bing	220	fact (data warehouse)	0.028555218207072686
bing	466	quaero	0.028296341961057955
bing	650	xml	0.028041558619587417
bing	10	adversarial information retrieval	0.027962513039899436
bing	21	altavista	0.0278279612385547
bing	243	gerard salton award	0.02779767787506427
bing	318	jughead (computer)	0.02755405053466274
bing	618	voice search	0.02715739330414386
bing	65	buzzword	0.026920950919300492
bing	236	generalized vector space model	0.02662095091930049
bing	350	medlars	0.025961723773916798
bing	6	academic press	0.025949205799194932
bing	645	wikiseek	0.02589049414969873
bing	255	guruji.com	0.025819655897042295
bing	323	kxen inc.	0.02567914067455986
bing	270	ill-posed	0.025609457376217067
bing	407	northern light group	0.02554015279145223
bing	380	morgan kaufmann	0.024801940103600907
bing	388	multisearch	0.0246079879838037
bing	426	orange (software)	0.024544012480406708
bing	489	robert r. korfhage	0.024417058494444893
bing	268	ibm	0.02422955946932876
bing	244	go.com	0.024194651068238503
bing	498	sapo (company)	0.023982921203164743
bing	204	europe	0.023873469235924826
bing	320	jumpstation	0.02380157271440215
bing	585	tony kent strix award	0.02368219637923013
bing	35	ask.com	0.023087651737893407
bing	20	alpha consumer	0.022990455757328707
bing	600	university of calabria	0.022934638475439507
bing	512	search engine watch	0.022768808439415176
bing	422	operational data store	0.02265958705022646
bing	595	uima	0.022491084468470864
bing	256	holap	0.02244427233072794
bing	503	sigmod	0.022233029757224663
bing	216	f-score	0.022128899594521287
bing	502	sigkdd	0.022025744890016533
bing	284	information integration	0.021974529061261253
bing	321	kdd conference	0.021974529061261253
bing	66	c. j. van rijsbergen	0.021872812043221695
bing	125	cornelis j. van rijsbergen	0.021872812043221695
bing	85	clarabridge	0.021772036849423245
bing	122	conference on knowledge discovery and data mining	0.02172199835827621
