bing	185	divergence-from-randomness model	0.5002701799557862
bing	341	list of information retrieval libraries	0.42132281153473344
bing	516	search engine (disambiguation)	0.24516813913945956
bing	558	statistical noise	0.22884160852721466
bing	189	donald b. crouch	0.22668527429540875
bing	277	info.com	0.22456924537634684
bing	420	open drive	0.21845199813760427
bing	352	ml-flex	0.17545266170761092
bing	649	world wide web wanderer	0.1613440054591418
bing	289	information retrieval applications	0.15921057730677948
bing	89	co-occurrence	0.15510888963320546
bing	541	sogou.com	0.12999990968551584
bing	14	aggregate function	0.11967316503041296
bing	139	data pre-processing	0.11677503432471814
bing	620	w3catalog	0.11455589424150038
bing	415	online search	0.10327447180127966
bing	376	mining software repositories	0.1002701799557861
bing	405	nicholas j. belkin	0.09863083569349101
bing	455	probabilistic relevance model	0.09822936362925548
bing	67	capps ii	0.0978311555655422
bing	274	independency	0.09743617185862011
bing	606	user expectations	0.09743617185862011
bing	342	list of reporting software	0.09513184003483748
bing	580	the american statistician	0.09329343576973959
bing	245	goby inc.	0.09293427261987876
bing	561	structured data analysis (statistics)	0.0901578204052243
bing	69	cikm conference	0.08982241876175624
bing	314	java data mining	0.08982241876175624
bing	121	conference on information and knowledge management	0.08850547407343316
bing	303	international conference on very large data bases	0.08850547407343316
bing	126	cross-language information retrieval	0.08722670169491653
bing	195	early-arriving fact	0.08722670169491653
bing	382	mugurdy	0.08507583366603345
bing	477	reactive business intelligence	0.08507583366603345
bing	366	measure (data warehouse)	0.08477722220930722
bing	521	search oriented architecture	0.08389387333557705
bing	553	statcounter	0.08331516265474803
bing	657	yummly	0.0824619607777039
bing	612	vertical search	0.0802701799557861
bing	365	mean reciprocal rank	0.07974037863128279
bing	164	database system	0.07947810074786531
bing	58	boogami	0.07895870454595004
bing	610	veronica (computer)	0.07819225787786402
bing	17	algorithm design	0.07457358552854151
bing	504	smart information retrieval system	0.0738898118576266
bing	545	special interest group on information retrieval	0.0738898118576266
bing	586	topic-based vector space model	0.0738898118576266
bing	391	nltk	0.07366467536863014
bing	220	fact (data warehouse)	0.0732185082232633
bing	397	natural language toolkit	0.0732185082232633
bing	10	adversarial information retrieval	0.07169875138435752
bing	243	gerard salton award	0.07127609711554941
bing	318	jughead (computer)	0.07065141162734036
bing	618	voice search	0.06963434180549707
bing	65	buzzword	0.0682588485110269
bing	236	generalized vector space model	0.0682588485110269
bing	350	medlars	0.06656852249722256
bing	645	wikiseek	0.06638588243512494
bing	255	guruji.com	0.06620424588985203
bing	6	academic press	0.06602360461332034
bing	323	kxen inc.	0.06584395044758938
bing	270	ill-posed	0.0656652753236335
bing	407	northern light group	0.06548757126013392
bing	380	morgan kaufmann	0.0635947182143613
bing	388	multisearch	0.06309740508667615
bing	426	orange (software)	0.06293336533437617
bing	489	robert r. korfhage	0.06260784229344844
bing	498	sapo (company)	0.061494669751704464
bing	320	jumpstation	0.06102967362667217
bing	585	tony kent strix award	0.060723580459564434
bing	20	alpha consumer	0.05894988655725309
bing	187	dogpile	0.05894988655725309
bing	600	university of calabria	0.05880676532163976
bing	512	search engine watch	0.05838156010106455
bing	422	operational data store	0.05810150525699092
bing	256	holap	0.05754941623263574
bing	595	uima	0.05741303709864324
bing	503	sigmod	0.05700776860826837
bing	216	f-score	0.05674076819108022
bing	502	sigkdd	0.05647626894876034
bing	284	information integration	0.056344946310926285
bing	321	kdd conference	0.056344946310926285
bing	66	c. j. van rijsbergen	0.05608413344415819
bing	125	cornelis j. van rijsbergen	0.05608413344415819
bing	85	clarabridge	0.05582573551134165
bing	122	conference on knowledge discovery and data mining	0.05569743168788772
bing	3	advise	0.05531605151541913
bing	574	teoma	0.0550647005037313
bing	622	webcrawler	0.05469194866326909
bing	147	data extraction	0.053722295768703694
bing	550	sproose	0.05336752508852946
bing	427	organic search	0.05221823190383805
bing	501	semma	0.0514428878449119
bing	218	fico	0.05090309134819116
bing	56	blackle.com	0.05058464536459113
bing	230	forrester research	0.05058464536459113
bing	547	spider trap	0.0504793849767066
bing	614	viewzi	0.04975471603826032
bing	138	data mining extensions	0.04934993455701309
bing	488	robert m. hayes	0.04934993455701309
bing	630	web indexing	0.04934993455701309
bing	279	informationweek	0.04836637234055564
bing	9	actuate corporation	0.04807894489602514
bing	186	document retrieval	0.04807894489602514
bing	490	robert tibshirani	0.047514274443975074
bing	413	online algorithm	0.04723691185402484
bing	429	oscar nierstrasz	0.04723691185402484
bing	26	angoss	0.04660222628783243
bing	359	market basket analysis	0.04615928129421822
bing	381	msnbot	0.045638799993593285
bing	217	f. wilfrid lancaster	0.04546792006878045
bing	64	business intelligence tools	0.04504629935877117
bing	476	rapidminer	0.0449629173859537
bing	560	stellar wind (code name)	0.04422622391183006
bing	531	social science research network	0.043748440825351315
bing	208	exalead	0.043513423199029344
bing	98	comparison of web search engines	0.04343564758168538
bing	19	alltheweb	0.04335815123047192
bing	434	paid inclusion	0.043127322812928956
bing	298	institutional memory	0.0428233714451478
bing	295	infoseek	0.04157826945664669
bing	599	united states national research council	0.041295820981427124
bing	598	uncertain inference	0.0412258113551035
bing	263	hotbot	0.04094814605748101
bing	262	hitwise	0.04087931701162366
bing	210	experian hitwise	0.04081072049632664
bing	81	chemicalize.org	0.0402701799557861
bing	520	search engine results pages	0.0398741403518257
